County;Year;Month;Volume per capita;County Coordinates
Palo Alto;2016;8;0.109996682;(43.0820643, -94.6781371)
Plymouth;2016;8;0.092925213;(42.7378346, -96.2140431)
Pocahontas;2016;8;0.068926694;(42.7341351, -94.6787466)
Polk;2016;8;0.160872784;(41.6855048, -93.5735335)
Pottawattamie;2016;8;0.137225478;(41.3366123, -95.5423935)
Poweshiek;2016;8;0.098439755;(41.6864422, -92.5314684)
Ringgold;2016;8;0.036596512;(40.7352023, -94.2439719)
Sac;2016;8;0.097742921;(42.3862604, -95.1053946)
Scott;2016;8;0.138663257;(41.6370978, -90.6232428)
Shelby;2016;8;0.019189513;(41.6850926, -95.3102113)
Sioux;2016;8;0.061705884;(43.0826174, -96.1778827)
Story;2016;8;0.133720666;(42.0362415, -93.4650448)
Tama;2016;8;0.055573666;(42.0798117, -92.5325425)
Taylor;2016;8;0.027952541;(40.7374324, -94.6964148)
Union;2016;8;0.108474576;(41.0277304, -94.2423792)
Van Buren;2016;8;0.041842867;(40.7532294, -91.9499871)
Wapello;2016;8;0.079035157;(41.0305845, -92.4094499)
Warren;2016;8;0.063702045;(41.3343735, -93.5613594)
Washington;2016;8;0.084129088;(41.335591, -91.7178676)
Wayne;2016;8;0.022943918;(40.7394702, -93.3273639)
Webster;2016;8;0.11554446;(42.4279662, -94.1817881)
Winnebago;2016;8;0.113729837;(43.3775678, -93.7341955)
Winneshiek;2016;8;0.092510167;(43.2906746, -91.8437074)
Woodbury;2016;8;0.108537393;(42.3897169, -96.0447673)
Worth;2016;8;0.043323077;(43.3773984, -93.2608476)
Wright;2016;8;0.057946317;(42.7331189, -93.7351465)
Adair;2016;9;0.017071327;(41.3307464, -94.4709413)
Black Hawk;2016;9;0.001972096;(42.4700957, -92.3088197)
Boone;2016;9;0.00604035;(42.0365493, -93.931671)
Buchanan;2016;9;0.004596843;(42.4707777, -91.8378392)
Butler;2016;9;0.001804998;(42.7315661, -92.7901934)
Clayton;2016;9;0.002574375;(42.8447493, -91.3414328)
Dallas;2016;9;0.007516541;(41.6848862, -94.0397374)
Delaware;2016;9;0.006973189;(42.471211, -91.3673502)
Des Moines;2016;9;0.000786625;(40.9231829, -91.1814707)
Fayette;2016;9;0.001236365;(42.8625919, -91.8443207)
Hancock;2016;9;0.000699532;(43.0818861, -93.7342723)
Hardin;2016;9;0.005344035;(42.3838803, -93.2404025)
Harrison;2016;9;0.006651507;(41.6828528, -95.8169209)
Henry;2016;9;0.00302813;(40.9879383, -91.5445241)
Iowa;2016;9;0.011393351;(41.6863229, -92.065524)
Jackson;2016;9;0.000257865;(42.1717426, -90.5742294)
Kossuth;2016;9;0.003138175;(43.20413, -94.2067199)
Linn;2016;9;0.001013565;(42.0789478, -91.5989646)
Madison;2016;9;9.56E-05;(41.3307142, -94.0155619)
Marion;2016;9;0.00120788;(41.3344515, -93.0994367)
Marshall;2016;9;9.54E-05;(42.0358499, -92.9987706)
Mitchell;2016;9;0.00658722;(43.3564124, -92.7890315)
Plymouth;2016;9;0.014188455;(42.7378346, -96.2140431)
Polk;2016;9;0.005582284;(41.6855048, -93.5735335)
Poweshiek;2016;9;0.001052919;(41.6864422, -92.5314684)
Scott;2016;9;0.000945043;(41.6370978, -90.6232428)
Wapello;2016;9;0.00972668;(41.0305845, -92.4094499)
Webster;2016;9;0.002258108;(42.4279662, -94.1817881)
Adair;2016;10;0.019805991;(41.3307464, -94.4709413)
Black Hawk;2016;10;0.001549547;(42.4700957, -92.3088197)
Boone;2016;10;0.003718157;(42.0365493, -93.931671)
Buchanan;2016;10;0.004555482;(42.4707777, -91.8378392)
Butler;2016;10;0.001303874;(42.7315661, -92.7901934)
Clayton;2016;10;0.00307021;(42.8447493, -91.3414328)
Dallas;2016;10;0.006077567;(41.6848862, -94.0397374)
Delaware;2016;10;0.006965661;(42.471211, -91.3673502)
Des Moines;2016;10;0.001538423;(40.9231829, -91.1814707)
Dickinson;2016;10;0.003603835;(43.3779848, -95.1508301)
Fayette;2016;10;0.001132293;(42.8625919, -91.8443207)
Hancock;2016;10;0.00061691;(43.0818861, -93.7342723)
Hardin;2016;10;0.007097074;(42.3838803, -93.2404025)
Harrison;2016;10;0.005105173;(41.6828528, -95.8169209)
Henry;2016;10;0.004647745;(40.9879383, -91.5445241)
Iowa;2016;10;0.007803386;(41.6863229, -92.065524)
Jackson;2016;10;0.00087313;(42.1717426, -90.5742294)
Kossuth;2016;10;0.002108637;(43.20413, -94.2067199)
Linn;2016;10;0.001139522;(42.0789478, -91.5989646)
Madison;2016;10;0.000443206;(41.3307142, -94.0155619)
Marion;2016;10;0.000638632;(41.3344515, -93.0994367)
Marshall;2016;10;0.000117779;(42.0358499, -92.9987706)
Mitchell;2016;10;0.010053486;(43.3564124, -92.7890315)
Plymouth;2016;10;0.012480857;(42.7378346, -96.2140431)
Polk;2016;10;0.004907471;(41.6855048, -93.5735335)
Poweshiek;2016;10;0.00142248;(41.6864422, -92.5314684)
Scott;2016;10;0.000981604;(41.6370978, -90.6232428)
Wapello;2016;10;0.010546073;(41.0305845, -92.4094499)
Webster;2016;10;0.002408304;(42.4279662, -94.1817881)
Adair;2016;11;0.019125535;(41.3307464, -94.4709413)
Black Hawk;2016;11;0.00131064;(42.4700957, -92.3088197)
Boone;2016;11;0.00293463;(42.0365493, -93.931671)
Buchanan;2016;11;0.005173529;(42.4707777, -91.8378392)
Butler;2016;11;0.001228978;(42.7315661, -92.7901934)
Clayton;2016;11;0.002297841;(42.8447493, -91.3414328)
Dallas;2016;11;0.007242977;(41.6848862, -94.0397374)
Delaware;2016;11;0.006614743;(42.471211, -91.3673502)
Des Moines;2016;11;0.000878233;(40.9231829, -91.1814707)
Dickinson;2016;11;0.002763681;(43.3779848, -95.1508301)
Fayette;2016;11;0.001023717;(42.8625919, -91.8443207)
Hardin;2016;11;0.015910545;(42.3838803, -93.2404025)
Harrison;2016;11;0.00532689;(41.6828528, -95.8169209)
Henry;2016;11;0.00444321;(40.9879383, -91.5445241)
Iowa;2016;11;0.006232699;(41.6863229, -92.065524)
Jackson;2016;11;0.000330067;(42.1717426, -90.5742294)
Jasper;2016;11;0.00024031;(41.6860394, -93.053765)
Kossuth;2016;11;0.003133549;(43.20413, -94.2067199)
Linn;2016;11;0.0010242;(42.0789478, -91.5989646)
Madison;2016;11;0.000159554;(41.3307142, -94.0155619)
Marion;2016;11;0.001375004;(41.3344515, -93.0994367)
Marshall;2016;11;0.000157371;(42.0358499, -92.9987706)
Mitchell;2016;11;0.006088956;(43.3564124, -92.7890315)
Plymouth;2016;11;0.011095418;(42.7378346, -96.2140431)
Polk;2016;11;0.004720137;(41.6855048, -93.5735335)
Poweshiek;2016;11;0.001671222;(41.6864422, -92.5314684)
Scott;2016;11;0.00061513;(41.6370978, -90.6232428)
Wapello;2016;11;0.013388149;(41.0305845, -92.4094499)
Webster;2016;11;0.002145189;(42.4279662, -94.1817881)
Adair;2016;12;0.022700428;(41.3307464, -94.4709413)
Black Hawk;2016;12;0.002285846;(42.4700957, -92.3088197)
Boone;2016;12;0.008787993;(42.0365493, -93.931671)
Buchanan;2016;12;0.005583341;(42.4707777, -91.8378392)
Butler;2016;12;0.001891469;(42.7315661, -92.7901934)
Clayton;2016;12;0.003821613;(42.8447493, -91.3414328)
Dallas;2016;12;0.006293283;(41.6848862, -94.0397374)
Delaware;2016;12;0.009804853;(42.471211, -91.3673502)
Des Moines;2016;12;0.00151571;(40.9231829, -91.1814707)
Dickinson;2016;12;0.001313728;(43.3779848, -95.1508301)
Fayette;2016;12;0.000975183;(42.8625919, -91.8443207)
Hancock;2016;12;0.00042688;(43.0818861, -93.7342723)
Hardin;2016;12;0.012242773;(42.3838803, -93.2404025)
Harrison;2016;12;0.008111143;(41.6828528, -95.8169209)
Henry;2016;12;0.002913489;(40.9879383, -91.5445241)
Iowa;2016;12;0.008289669;(41.6863229, -92.065524)
Jackson;2016;12;0.00101444;(42.1717426, -90.5742294)
Kossuth;2016;12;0.004422124;(43.20413, -94.2067199)
Linn;2016;12;0.001156016;(42.0789478, -91.5989646)
Madison;2016;12;0.000422945;(41.3307142, -94.0155619)
Marion;2016;12;0.001203355;(41.3344515, -93.0994367)
Marshall;2016;12;5.38E-05;(42.0358499, -92.9987706)
Mitchell;2016;12;0.009010979;(43.3564124, -92.7890315)
Plymouth;2016;12;0.014702638;(42.7378346, -96.2140431)
Polk;2016;12;0.007541094;(41.6855048, -93.5735335)
Poweshiek;2016;12;0.001139296;(41.6864422, -92.5314684)
Scott;2016;12;0.001017757;(41.6370978, -90.6232428)
Wapello;2016;12;0.011737737;(41.0305845, -92.4094499)
Webster;2016;12;0.002866783;(42.4279662, -94.1817881)
Adair;2017;1;0.011247519;(41.3307464, -94.4709413)
Black Hawk;2017;1;0.001456336;(42.4700957, -92.3088197)
Boone;2017;1;0.004549917;(42.0365493, -93.931671)
Buchanan;2017;1;0.003589756;(42.4707777, -91.8378392)
Butler;2017;1;0.001294673;(42.7315661, -92.7901934)
Clayton;2017;1;0.00198333;(42.8447493, -91.3414328)
Dallas;2017;1;0.002384364;(41.6848862, -94.0397374)
Delaware;2017;1;0.00704833;(42.471211, -91.3673502)
Des Moines;2017;1;0.001486922;(40.9231829, -91.1814707)
Dickinson;2017;1;0.002435607;(43.3779848, -95.1508301)
Fayette;2017;1;0.000776419;(42.8625919, -91.8443207)
Hancock;2017;1;0.000249745;(43.0818861, -93.7342723)
Hardin;2017;1;0.005073322;(42.3838803, -93.2404025)
Harrison;2017;1;0.00096279;(41.6828528, -95.8169209)
Henry;2017;1;0.003046871;(40.9879383, -91.5445241)
Iowa;2017;1;0.007306092;(41.6863229, -92.065524)
Jasper;2017;1;0.000189363;(41.6860394, -93.053765)
Kossuth;2017;1;0.002301487;(43.20413, -94.2067199)
Linn;2017;1;0.00078665;(42.0789478, -91.5989646)
Madison;2017;1;0.000352838;(41.3307142, -94.0155619)
Marion;2017;1;0.00086573;(41.3344515, -93.0994367)
Marshall;2017;1;0.000132049;(42.0358499, -92.9987706)
Mitchell;2017;1;0.007094347;(43.3564124, -92.7890315)
Plymouth;2017;1;0.008386994;(42.7378346, -96.2140431)
Polk;2017;1;0.003604155;(41.6855048, -93.5735335)
Poweshiek;2017;1;0.001095883;(41.6864422, -92.5314684)
Scott;2017;1;0.000629822;(41.6370978, -90.6232428)
Wapello;2017;1;0.010293346;(41.0305845, -92.4094499)
Webster;2017;1;0.002210081;(42.4279662, -94.1817881)
Adair;2017;2;0.012395804;(41.3307464, -94.4709413)
Black Hawk;2017;2;0.001876395;(42.4700957, -92.3088197)
Boone;2017;2;0.005527866;(42.0365493, -93.931671)
Buchanan;2017;2;0.004856617;(42.4707777, -91.8378392)
Butler;2017;2;0.001336437;(42.7315661, -92.7901934)
Clayton;2017;2;0.00178375;(42.8447493, -91.3414328)
Dallas;2017;2;0.009974551;(41.6848862, -94.0397374)
Delaware;2017;2;0.006088148;(42.471211, -91.3673502)
Des Moines;2017;2;0.00095644;(40.9231829, -91.1814707)
Dickinson;2017;2;0.001557649;(43.3779848, -95.1508301)
Fayette;2017;2;0.000846636;(42.8625919, -91.8443207)
Hancock;2017;2;0.0003463;(43.0818861, -93.7342723)
Hardin;2017;2;0.005657555;(42.3838803, -93.2404025)
Harrison;2017;2;0.000821307;(41.6828528, -95.8169209)
Henry;2017;2;0.003147561;(40.9879383, -91.5445241)
Iowa;2017;2;0.008967894;(41.6863229, -92.065524)
Jackson;2017;2;0.00046783;(42.1717426, -90.5742294)
Kossuth;2017;2;0.003472898;(43.20413, -94.2067199)
Linn;2017;2;0.000905963;(42.0789478, -91.5989646)
Madison;2017;2;0.000178605;(41.3307142, -94.0155619)
Marion;2017;2;0.000762423;(41.3344515, -93.0994367)
Marshall;2017;2;0.000118149;(42.0358499, -92.9987706)
Mitchell;2017;2;0.007562788;(43.3564124, -92.7890315)
Plymouth;2017;2;0.012242268;(42.7378346, -96.2140431)
Polk;2017;2;0.004523961;(41.6855048, -93.5735335)
Poweshiek;2017;2;0.001393469;(41.6864422, -92.5314684)
Scott;2017;2;0.000568666;(41.6370978, -90.6232428)
Wapello;2017;2;0.008655975;(41.0305845, -92.4094499)
Webster;2017;2;0.002138232;(42.4279662, -94.1817881)
Adair;2017;3;0.013789339;(41.3307464, -94.4709413)
Black Hawk;2017;3;0.001813145;(42.4700957, -92.3088197)
Boone;2017;3;0.004545386;(42.0365493, -93.931671)
Buchanan;2017;3;0.004711348;(42.4707777, -91.8378392)
Butler;2017;3;0.000886622;(42.7315661, -92.7901934)
Clayton;2017;3;0.001787152;(42.8447493, -91.3414328)
Dallas;2017;3;0.00596882;(41.6848862, -94.0397374)
Delaware;2017;3;0.005867195;(42.471211, -91.3673502)
Des Moines;2017;3;0.00164599;(40.9231829, -91.1814707)
Dickinson;2017;3;0.000727368;(43.3779848, -95.1508301)
Fayette;2017;3;0.00140887;(42.8625919, -91.8443207)
Hancock;2017;3;0.00041129;(43.0818861, -93.7342723)
Hardin;2017;3;0.007729352;(42.3838803, -93.2404025)
Harrison;2017;3;0.000964912;(41.6828528, -95.8169209)
Henry;2017;3;0.002719126;(40.9879383, -91.5445241)
Iowa;2017;3;0.006588834;(41.6863229, -92.065524)
Jackson;2017;3;0.000240112;(42.1717426, -90.5742294)
Jasper;2017;3;0.00029216;(41.6860394, -93.053765)
Kossuth;2017;3;0.002876192;(43.20413, -94.2067199)
Linn;2017;3;0.000557214;(42.0789478, -91.5989646)
Madison;2017;3;0.000575158;(41.3307142, -94.0155619)
Marion;2017;3;0.001013442;(41.3344515, -93.0994367)
Mitchell;2017;3;0.006876117;(43.3564124, -92.7890315)
Plymouth;2017;3;0.012912371;(42.7378346, -96.2140431)
Polk;2017;3;0.004948633;(41.6855048, -93.5735335)
Poweshiek;2017;3;0.000879655;(41.6864422, -92.5314684)
Scott;2017;3;0.00079277;(41.6370978, -90.6232428)
Wapello;2017;3;0.010458281;(41.0305845, -92.4094499)
Webster;2017;3;0.002625598;(42.4279662, -94.1817881)
Adair;2017;4;0.015178622;(41.3307464, -94.4709413)
Black Hawk;2017;4;0.00168589;(42.4700957, -92.3088197)
Boone;2017;4;0.003185319;(42.0365493, -93.931671)
Buchanan;2017;4;0.004459485;(42.4707777, -91.8378392)
Butler;2017;4;0.00142818;(42.7315661, -92.7901934)
Clayton;2017;4;0.002445994;(42.8447493, -91.3414328)
Dallas;2017;4;0.011251447;(41.6848862, -94.0397374)
Delaware;2017;4;0.005704541;(42.471211, -91.3673502)
Des Moines;2017;4;0.001119314;(40.9231829, -91.1814707)
Dickinson;2017;4;0.000448863;(43.3779848, -95.1508301)
Fayette;2017;4;0.001054253;(42.8625919, -91.8443207)
Hancock;2017;4;0.002710983;(43.0818861, -93.7342723)
Hardin;2017;4;0.005463984;(42.3838803, -93.2404025)
Harrison;2017;4;0.0007824;(41.6828528, -95.8169209)
Henry;2017;4;0.00257514;(40.9879383, -91.5445241)
Iowa;2017;4;0.00597901;(41.6863229, -92.065524)
Jackson;2017;4;0.000351647;(42.1717426, -90.5742294)
Kossuth;2017;4;0.003116208;(43.20413, -94.2067199)
Linn;2017;4;0.000588671;(42.0789478, -91.5989646)
Madison;2017;4;0.000382814;(41.3307142, -94.0155619)
Marion;2017;4;0.000965715;(41.3344515, -93.0994367)
Mitchell;2017;4;0.009031135;(43.3564124, -92.7890315)
Plymouth;2017;4;0.00899881;(42.7378346, -96.2140431)
Polk;2017;4;0.004488596;(41.6855048, -93.5735335)
Poweshiek;2017;4;0.001100797;(41.6864422, -92.5314684)
Scott;2017;4;0.00069608;(41.6370978, -90.6232428)
Wapello;2017;4;0.008429974;(41.0305845, -92.4094499)
Webster;2017;4;0.002443382;(42.4279662, -94.1817881)
Adair;2017;5;0.020817976;(41.3307464, -94.4709413)
Black Hawk;2017;5;0.002421672;(42.4700957, -92.3088197)
Boone;2017;5;0.008109802;(42.0365493, -93.931671)
Buchanan;2017;5;0.007523347;(42.4707777, -91.8378392)
Butler;2017;5;0.001909489;(42.7315661, -92.7901934)
Clayton;2017;5;0.002968759;(42.8447493, -91.3414328)
Dallas;2017;5;0.009772339;(41.6848862, -94.0397374)
Delaware;2017;5;0.008453332;(42.471211, -91.3673502)
Des Moines;2017;5;0.00136261;(40.9231829, -91.1814707)
Dickinson;2017;5;0.0130025;(43.3779848, -95.1508301)
Fayette;2017;5;0.000877955;(42.8625919, -91.8443207)
Hancock;2017;5;0.001490112;(43.0818861, -93.7342723)
Hardin;2017;5;0.007127522;(42.3838803, -93.2404025)
Harrison;2017;5;0.000822722;(41.6828528, -95.8169209)
Henry;2017;5;0.002697981;(40.9879383, -91.5445241)
Iowa;2017;5;0.00693908;(41.6863229, -92.065524)
Jackson;2017;5;0.000854591;(42.1717426, -90.5742294)
Kossuth;2017;5;0.003389559;(43.20413, -94.2067199)
Linn;2017;5;0.000912299;(42.0789478, -91.5989646)
Madison;2017;5;0.000181103;(41.3307142, -94.0155619)
Marion;2017;5;0.001054826;(41.3344515, -93.0994367)
Marshall;2017;5;8.86E-05;(42.0358499, -92.9987706)
Mitchell;2017;5;0.011331954;(43.3564124, -92.7890315)
Plymouth;2017;5;0.012179223;(42.7378346, -96.2140431)
Polk;2017;5;0.005156009;(41.6855048, -93.5735335)
Poweshiek;2017;5;0.001404936;(41.6864422, -92.5314684)
Scott;2017;5;0.000654343;(41.6370978, -90.6232428)
Wapello;2017;5;0.011583153;(41.0305845, -92.4094499)
Webster;2017;5;0.00186368;(42.4279662, -94.1817881)
Adair;2017;6;0.018966544;(41.3307464, -94.4709413)
Black Hawk;2017;6;0.001669833;(42.4700957, -92.3088197)
Boone;2017;6;0.004589564;(42.0365493, -93.931671)
Buchanan;2017;6;0.003733138;(42.4707777, -91.8378392)
Butler;2017;6;0.001396002;(42.7315661, -92.7901934)
Clayton;2017;6;0.004350513;(42.8447493, -91.3414328)
Dallas;2017;6;0.011556944;(41.6848862, -94.0397374)
Delaware;2017;6;0.00774092;(42.471211, -91.3673502)
Des Moines;2017;6;0.001231195;(40.9231829, -91.1814707)
Dickinson;2017;6;0.010710506;(43.3779848, -95.1508301)
Fayette;2017;6;0.001447767;(42.8625919, -91.8443207)
Hancock;2017;6;0.000708384;(43.0818861, -93.7342723)
Hardin;2017;6;0.007377405;(42.3838803, -93.2404025)
Harrison;2017;6;0.001766412;(41.6828528, -95.8169209)
Henry;2017;6;0.003918844;(40.9879383, -91.5445241)
Iowa;2017;6;0.007573744;(41.6863229, -92.065524)
Jackson;2017;6;0.000794175;(42.1717426, -90.5742294)
Jasper;2017;6;0.000323;(41.6860394, -93.053765)
Kossuth;2017;6;0.003116208;(43.20413, -94.2067199)
Linn;2017;6;0.001275372;(42.0789478, -91.5989646)
Madison;2017;6;0.000759383;(41.3307142, -94.0155619)
Marion;2017;6;0.001123697;(41.3344515, -93.0994367)
Marshall;2017;6;0.000131801;(42.0358499, -92.9987706)
Mitchell;2017;6;0.006606152;(43.3564124, -92.7890315)
Plymouth;2017;6;0.00868517;(42.7378346, -96.2140431)
Polk;2017;6;0.005924413;(41.6855048, -93.5735335)
Poweshiek;2017;6;0.001150486;(41.6864422, -92.5314684)
Scott;2017;6;0.00097705;(41.6370978, -90.6232428)
Wapello;2017;6;0.009095994;(41.0305845, -92.4094499)
Webster;2017;6;0.003503073;(42.4279662, -94.1817881)
Adair;2017;7;0.019055855;(41.3307464, -94.4709413)
Black Hawk;2017;7;0.001363232;(42.4700957, -92.3088197)
Boone;2017;7;0.004426069;(42.0365493, -93.931671)
Buchanan;2017;7;0.003843505;(42.4707777, -91.8378392)
Butler;2017;7;0.000579214;(42.7315661, -92.7901934)
Clayton;2017;7;0.002435221;(42.8447493, -91.3414328)
Dallas;2017;7;0.010831662;(41.6848862, -94.0397374)
Delaware;2017;7;0.00992188;(42.471211, -91.3673502)
Des Moines;2017;7;0.001880407;(40.9231829, -91.1814707)
Dickinson;2017;7;0.013268795;(43.3779848, -95.1508301)
Fayette;2017;7;0.000919883;(42.8625919, -91.8443207)
Hardin;2017;7;0.00578191;(42.3838803, -93.2404025)
Harrison;2017;7;0.00219086;(41.6828528, -95.8169209)
Henry;2017;7;0.003258319;(40.9879383, -91.5445241)
Iowa;2017;7;0.007472521;(41.6863229, -92.065524)
Jackson;2017;7;0.000257152;(42.1717426, -90.5742294)
Kossuth;2017;7;0.004357624;(43.20413, -94.2067199)
Linn;2017;7;0.001086407;(42.0789478, -91.5989646)
Madison;2017;7;0.000281022;(41.3307142, -94.0155619)
Marion;2017;7;0.001655943;(41.3344515, -93.0994367)
Mitchell;2017;7;0.012468253;(43.3564124, -92.7890315)
Plymouth;2017;7;0.01146709;(42.7378346, -96.2140431)
Polk;2017;7;0.004513272;(41.6855048, -93.5735335)
Poweshiek;2017;7;0.001219286;(41.6864422, -92.5314684)
Scott;2017;7;0.000499394;(41.6370978, -90.6232428)
Wapello;2017;7;0.008310124;(41.0305845, -92.4094499)
Webster;2017;7;0.002586532;(42.4279662, -94.1817881)
Adair;2017;8;0.020557131;(41.3307464, -94.4709413)
Black Hawk;2017;8;0.001465533;(42.4700957, -92.3088197)
Boone;2017;8;0.003763404;(42.0365493, -93.931671)
Buchanan;2017;8;0.005366947;(42.4707777, -91.8378392)
Butler;2017;8;0.002059428;(42.7315661, -92.7901934)
Clayton;2017;8;0.002548052;(42.8447493, -91.3414328)
Dallas;2017;8;0.003169485;(41.6848862, -94.0397374)
Delaware;2017;8;0.007844109;(42.471211, -91.3673502)
Des Moines;2017;8;0.000984601;(40.9231829, -91.1814707)
Dickinson;2017;8;0.01021164;(43.3779848, -95.1508301)
Fayette;2017;8;0.000872398;(42.8625919, -91.8443207)
Hancock;2017;8;0.001230155;(43.0818861, -93.7342723)
Hardin;2017;8;0.008040826;(42.3838803, -93.2404025)
Harrison;2017;8;0.001479202;(41.6828528, -95.8169209)
Henry;2017;8;0.002557016;(40.9879383, -91.5445241)
Iowa;2017;8;0.006045457;(41.6863229, -92.065524)
Jackson;2017;8;0.000573686;(42.1717426, -90.5742294)
Kossuth;2017;8;0.004036269;(43.20413, -94.2067199)
Linn;2017;8;0.000771479;(42.0789478, -91.5989646)
Madison;2017;8;0.000116156;(41.3307142, -94.0155619)
Marion;2017;8;0.001792781;(41.3344515, -93.0994367)
Marshall;2017;8;0.000157615;(42.0358499, -92.9987706)
Mitchell;2017;8;0.008603142;(43.3564124, -92.7890315)
Plymouth;2017;8;0.007310468;(42.7378346, -96.2140431)
Polk;2017;8;0.005691011;(41.6855048, -93.5735335)
Poweshiek;2017;8;0.00079775;(41.6864422, -92.5314684)
Scott;2017;8;0.000548261;(41.6370978, -90.6232428)
Wapello;2017;8;0.009659571;(41.0305845, -92.4094499)
Webster;2017;8;0.002388472;(42.4279662, -94.1817881)
Adair;2017;9;0.010724412;(41.3307464, -94.4709413)
Black Hawk;2017;9;0.001650308;(42.4700957, -92.3088197)
Boone;2017;9;0.001948724;(42.0365493, -93.931671)
Buchanan;2017;9;0.005052825;(42.4707777, -91.8378392)
Butler;2017;9;0.000873614;(42.7315661, -92.7901934)
Clayton;2017;9;0.002490219;(42.8447493, -91.3414328)
Dallas;2017;9;0.011332722;(41.6848862, -94.0397374)
Delaware;2017;9;0.005889932;(42.471211, -91.3673502)
Des Moines;2017;9;0.00094274;(40.9231829, -91.1814707)
Dickinson;2017;9;0.002935636;(43.3779848, -95.1508301)
Fayette;2017;9;0.001229541;(42.8625919, -91.8443207)
Hancock;2017;9;0.001570885;(43.0818861, -93.7342723)
Hardin;2017;9;0.011820155;(42.3838803, -93.2404025)
Harrison;2017;9;0.001560555;(41.6828528, -95.8169209)
Henry;2017;9;0.003239188;(40.9879383, -91.5445241)
Iowa;2017;9;0.008520773;(41.6863229, -92.065524)
Jackson;2017;9;0.000397604;(42.1717426, -90.5742294)
Kossuth;2017;9;0.002315488;(43.20413, -94.2067199)
Linn;2017;9;0.000898021;(42.0789478, -91.5989646)
Madison;2017;9;0.00047399;(41.3307142, -94.0155619)
Marion;2017;9;0.001040024;(41.3344515, -93.0994367)
Marshall;2017;9;0.000173253;(42.0358499, -92.9987706)
Mitchell;2017;9;0.00782805;(43.3564124, -92.7890315)
Plymouth;2017;9;0.007699445;(42.7378346, -96.2140431)
Polk;2017;9;0.004739265;(41.6855048, -93.5735335)
Poweshiek;2017;9;0.001699793;(41.6864422, -92.5314684)
Scott;2017;9;0.000627793;(41.6370978, -90.6232428)
Wapello;2017;9;0.00782074;(41.0305845, -92.4094499)
Webster;2017;9;0.002071029;(42.4279662, -94.1817881)
Adair;2017;10;0.020914375;(41.3307464, -94.4709413)
Black Hawk;2017;10;0.002178699;(42.4700957, -92.3088197)
Boone;2017;10;0.003820042;(42.0365493, -93.931671)
Buchanan;2017;10;0.005797566;(42.4707777, -91.8378392)
Butler;2017;10;0.001726003;(42.7315661, -92.7901934)
Clayton;2017;10;0.002058173;(42.8447493, -91.3414328)
